,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),year,month,province,max,maximum
1602,0.15505633568550695,0.13519580803884668,0.13083119200157406,0.11835753489903685,0.14467908835246235,0.041451374333247276,2017,1,河南省,0.7255713333106741,1.0701747721499573
1635,0.1228920752284448,0.10980740973327001,0.13059774585161546,0.09944097324532429,0.107850985389178,0.06178689359414112,2017,2,河南省,0.7255713333106741,1.0701747721499573
1668,0.0915757341018201,0.0900745458500284,0.10826948828989887,0.09518773496991778,0.0809719206248072,0.07628112995447839,2017,3,河南省,0.7255713333106741,1.0701747721499573
1701,0.06812488347461136,0.07819651249178007,0.08591185751449801,0.07523965194969044,0.07537807784829641,0.09330292561047544,2017,4,河南省,0.7255713333106741,1.0701747721499573
1734,0.06412717898191675,0.08568481185748433,0.07123503515247757,0.060914116653871274,0.06304377741684579,0.12615065344023632,2017,5,河南省,0.7255713333106741,1.0701747721499573
1767,0.06246001246912891,0.06699425675282362,0.058794133437702324,0.056538250743462075,0.0661712387164719,0.13874124747675315,2017,6,河南省,0.7255713333106741,1.0701747721499573
1800,0.04715617391326611,0.04886567075197649,0.04366248993292446,0.04148657596101238,0.06427574314311921,0.11070495758912859,2017,7,河南省,0.7255713333106741,1.0701747721499573
1833,0.05271052906313598,0.05338435897457027,0.054121595751885264,0.048144087551190505,0.06969690164610749,0.11302676488394339,2017,8,河南省,0.7255713333106741,1.0701747721499573
1866,0.054644100637648164,0.05884593700980353,0.061999126432449383,0.0661477092863149,0.07026014328765758,0.09329670975956675,2017,9,河南省,0.7255713333106741,1.0701747721499573
1899,0.06630027732193734,0.06530411138545522,0.06468096223974641,0.08733790947512957,0.07684628661899719,0.05717433785812078,2017,10,河南省,0.7255713333106741,1.0701747721499573
1932,0.09546674943080999,0.09849387788808053,0.0907380421705389,0.12273721966212053,0.08034468764991588,0.04779412279809458,2017,11,河南省,0.7255713333106741,1.0701747721499573
1965,0.11948594969177363,0.10915269926588074,0.09915833122468926,0.12846823560292944,0.10048114930614102,0.04028888270181412,2017,12,河南省,0.7255713333106741,1.0701747721499573
1998,0.14266720161111343,0.11753448536713253,0.11325430920775774,0.12403205150029721,0.12473000628585179,0.04726799266192024,2018,1,河南省,0.669486046634073,1.0701747721499573
2031,0.11208805314716704,0.10724705630453481,0.10978047183780515,0.09048867434168266,0.10412689500080609,0.06384677942747473,2018,2,河南省,0.669486046634073,1.0701747721499573
2064,0.09648375305057137,0.09036806194209085,0.08529236206370228,0.08603420234503571,0.08892882773202614,0.08112992838298665,2018,3,河南省,0.669486046634073,1.0701747721499573
2097,0.06895604145832918,0.1011858530788891,0.08269067345998092,0.07309070665869845,0.07391505171518813,0.09490070420059621,2018,4,河南省,0.669486046634073,1.0701747721499573
2130,0.06376050492277602,0.07418153083780976,0.07362555340549747,0.061839288394435504,0.07014357082896144,0.11138985654512053,2018,5,河南省,0.669486046634073,1.0701747721499573
2163,0.052387016005945954,0.05723999650672499,0.06589907548118215,0.054553922576838595,0.0664679671172418,0.14315127438702022,2018,6,河南省,0.669486046634073,1.0701747721499573
2196,0.04374288302949133,0.04448857214690102,0.04746920968234462,0.045250785020966994,0.06321457881951648,0.1062920983426208,2018,7,河南省,0.669486046634073,1.0701747721499573
2229,0.05004622111593007,0.05111760693821943,0.058209428156825005,0.048161142494376065,0.07503722976385736,0.11943643538629804,2018,8,河南省,0.669486046634073,1.0701747721499573
2262,0.04451850516681672,0.051316361343244084,0.06770598130480214,0.07000007045965849,0.06725861140352639,0.08442358853790366,2018,9,河南省,0.669486046634073,1.0701747721499573
2295,0.06858797818938864,0.074291067384254,0.0891006382880114,0.10588873780696842,0.06655963128713446,0.07663692146799059,2018,10,河南省,0.669486046634073,1.0701747721499573
2328,0.11957676242588508,0.10887846450265448,0.08329822794282749,0.11373710401569637,0.09366802437646084,0.044358516245670464,2018,11,河南省,0.669486046634073,1.0701747721499573
2361,0.13718507987658524,0.12215094364754511,0.12367406916926363,0.12692331438534551,0.10594960566942915,0.027165904414397875,2018,12,河南省,0.669486046634073,1.0701747721499573
18,0.15880669903645864,0.1560145951058669,0.13327254654311732,0.11848853387602441,0.1683505646978737,0.03951353857413329,2013,1,河南省,0.7744464778334742,1.0701747721499573
51,0.127987998759844,0.11992281443471019,0.10202405983071723,0.0870541324064979,0.12023291532960592,0.054523218212576635,2013,2,河南省,0.7744464778334742,1.0701747721499573
84,0.06577579126493036,0.07311540104982327,0.07473492898639927,0.07469094465346222,0.0714353411539943,0.06913341938768329,2013,3,河南省,0.7744464778334742,1.0701747721499573
117,0.060382474871802955,0.06353175100637182,0.06880728550402866,0.07026037956896139,0.06241172280655198,0.0885452396908447,2013,4,河南省,0.7744464778334742,1.0701747721499573
150,0.06422667140550488,0.06460204514266046,0.0650980075915238,0.07280104786394889,0.05211118903656381,0.11864869920401755,2013,5,河南省,0.7744464778334742,1.0701747721499573
183,0.06203619562215642,0.06146045082080923,0.05691162764449411,0.06313531300617149,0.050042650341746264,0.1340337605323282,2013,6,河南省,0.7744464778334742,1.0701747721499573
216,0.04595287691356055,0.048328569983332084,0.05188177817596625,0.056975045164229625,0.046014049482898764,0.1062801860977381,2013,7,河南省,0.7744464778334742,1.0701747721499573
249,0.038518582756482345,0.04195919490911799,0.053488295920647605,0.06032647726917476,0.050416147192649426,0.11485554647326689,2013,8,河南省,0.7744464778334742,1.0701747721499573
282,0.06956983540020675,0.06639608239817521,0.06323703613565324,0.0690970605464652,0.07650508673640075,0.11158298627172339,2013,9,河南省,0.7744464778334742,1.0701747721499573
315,0.09828445624763378,0.08745161865359469,0.0860635430410027,0.08829394679779608,0.09040237803788433,0.08266259080928813,2013,10,河南省,0.7744464778334742,1.0701747721499573
348,0.0835704972508472,0.08616919943880745,0.10657614697049589,0.10426083109113846,0.08558100496152236,0.04500361031720879,2013,11,河南省,0.7744464778334742,1.0701747721499573
381,0.12488792047057215,0.13104827705673075,0.1379047436559538,0.13461628775612952,0.1264969502223082,0.03521720442919105,2013,12,河南省,0.7744464778334742,1.0701747721499573
414,0.15836363989089236,0.14035497451715073,0.1428425022290776,0.1356360028924497,0.13567670992638192,0.04602999205002837,2014,1,河南省,0.7589038215059807,1.0701747721499573
447,0.12029219251096443,0.09689406145072954,0.11242135772997584,0.08764483121613954,0.11478280439455883,0.06357021725357483,2014,2,河南省,0.7589038215059807,1.0701747721499573
480,0.08925319484855361,0.09598230400115242,0.09237584434891884,0.0893892745860626,0.08656779812366368,0.0780562584059011,2014,3,河南省,0.7589038215059807,1.0701747721499573
513,0.07798548385950421,0.08273556156884121,0.06708454521360488,0.08226847232206949,0.07893722801616991,0.09152922699542926,2014,4,河南省,0.7589038215059807,1.0701747721499573
546,0.06638282342865676,0.08173357106714835,0.06431635719934416,0.06449943249896703,0.060392466041752316,0.1139586213957244,2014,5,河南省,0.7589038215059807,1.0701747721499573
579,0.073975708967592,0.06959117139916295,0.05960148758717415,0.057411767016530044,0.0638354137434198,0.13140667600348138,2014,6,河南省,0.7589038215059807,1.0701747721499573
612,0.05620117329291414,0.05583507852580494,0.04909294244239505,0.04965040885432635,0.050447226180503776,0.12401134851697675,2014,7,河南省,0.7589038215059807,1.0701747721499573
645,0.059953884379122344,0.05993482829456116,0.05738329581840214,0.05972282886128404,0.05663272293725847,0.10718271885636761,2014,8,河南省,0.7589038215059807,1.0701747721499573
678,0.05599814564637,0.05733315520676292,0.059102155783720016,0.06317205538631579,0.0772568502748184,0.08397861617769838,2014,9,河南省,0.7589038215059807,1.0701747721499573
711,0.08159862746003296,0.08666599013942922,0.07814793637111879,0.08749135382936267,0.0815961932265875,0.0735522545604722,2014,10,河南省,0.7589038215059807,1.0701747721499573
744,0.09341563300598905,0.0941081560797223,0.09394807439488195,0.10885151994439686,0.0998632390801329,0.04469299432440326,2014,11,河南省,0.7589038215059807,1.0701747721499573
777,0.06657949270940808,0.07883114774953429,0.12368350088138652,0.11426205259209579,0.09401134805475249,0.04203107545994263,2014,12,河南省,0.7589038215059807,1.0701747721499573
810,0.1278360677192836,0.11461854904231102,0.1505957736259583,0.12910314055017574,0.11855255525660865,0.04173960516702707,2015,1,河南省,0.6918252136215685,1.0701747721499573
843,0.10431545592576641,0.10231880261803249,0.11276364461602759,0.0880498532131307,0.09748487799073978,0.06537558917882469,2015,2,河南省,0.6918252136215685,1.0701747721499573
876,0.08653091787111984,0.09118918451674707,0.08481765692923594,0.08515355522302999,0.08368572729906835,0.07417442086935049,2015,3,河南省,0.6918252136215685,1.0701747721499573
909,0.07140103570393483,0.07972769228449189,0.07328792355251836,0.07238087365727422,0.06867028657491063,0.0987192181992964,2015,4,河南省,0.6918252136215685,1.0701747721499573
942,0.07973956991829907,0.08218990981606494,0.069671937042203,0.06051181899616516,0.0651074804114279,0.12422186420024363,2015,5,河南省,0.6918252136215685,1.0701747721499573
975,0.06456770914777465,0.07084554010666132,0.0592394805006421,0.054983208015842874,0.06457990707150608,0.11905743789020566,2015,6,河南省,0.6918252136215685,1.0701747721499573
1008,0.06061995723327607,0.06025576330939987,0.0455693064797385,0.05101856907162459,0.06095055554987359,0.110376321828413,2015,7,河南省,0.6918252136215685,1.0701747721499573
1041,0.054426217127077535,0.05628068553542827,0.048964183421142865,0.05307219654194643,0.06204473462262751,0.11009746549347187,2015,8,河南省,0.6918252136215685,1.0701747721499573
1074,0.06097224864005403,0.06415820089743969,0.05908899594306807,0.06667529654214883,0.06895061797862231,0.10062544772684072,2015,9,河南省,0.6918252136215685,1.0701747721499573
1107,0.07582972699057132,0.08023510512458497,0.08647456952019872,0.10209078527989195,0.07978669354642177,0.07583409214699569,2015,10,河南省,0.6918252136215685,1.0701747721499573
1140,0.0803251487958705,0.07127990954067599,0.08314378540524556,0.09974061002594242,0.1019371403545756,0.04014218500336319,2015,11,河南省,0.6918252136215685,1.0701747721499573
1173,0.13343594492697228,0.1269006572081625,0.12638274296402113,0.13722009288282722,0.1282494233436178,0.03963635229596759,2015,12,河南省,0.6918252136215685,1.0701747721499573
1214,0.043539905887205375,0.04912585856465696,0.12392326813708138,0.12269088912368294,0.13072703298797736,0.0699406591929476,2016,1,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1247,0.05009642409638313,0.07394308217229405,0.1258648771333315,0.1103168840269303,0.11244176944511357,0.07798402919232464,2016,2,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1280,0.09983713197127819,0.1029080774853296,0.08464267569421179,0.08220289733550419,0.08212579798811742,0.08054416102116854,2016,3,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1313,0.11327515195529517,0.10804515997499543,0.0600121880178642,0.054645575320340485,0.0626699924140636,0.08970264863007756,2016,4,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1346,0.16323988685548757,0.142302013269262,0.0473473562328901,0.0502135180137447,0.058327034709177876,0.09696027742893054,2016,5,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1379,0.1297545390052637,0.11418815316787659,0.05226771356460076,0.05325024005234195,0.05467603922701138,0.09691846938262613,2016,6,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1412,0.11243596469071147,0.09898898362775983,0.04929959034457077,0.05467190019999823,0.05778048278448708,0.09027121549815365,2016,7,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1445,0.08485813339755822,0.0771318324240496,0.06062437943394772,0.0598304898546497,0.05860897856472736,0.08769456186635356,2016,8,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1478,0.03677078302644362,0.04178096196484822,0.06424283399689712,0.06660860548767986,0.06357002107222226,0.08793011655986108,2016,9,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1511,0.060326001128722655,0.07071548498418738,0.08269545292791525,0.08541210808778034,0.07546644623230819,0.07984057895825779,2016,10,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1544,0.057944024667302085,0.06796005607728854,0.12249574145486497,0.12158701535217616,0.10903269640746395,0.07423018121527299,2016,11,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1577,0.04792205331834869,0.052910336287451835,0.1265839230618245,0.13856987714517113,0.13457370816733005,0.06798310105402598,2016,12,新疆维吾尔自治区,0.5685429990341522,1.0701747721499573
1610,0.049617084076248895,0.05105738236431327,0.13776028662535061,0.1362037035433103,0.15125628531349566,0.07187350082937918,2017,1,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1643,0.04511808300628392,0.060872324543328075,0.10997887200020118,0.11800852564275822,0.12944247291992664,0.06922972451162261,2017,2,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1676,0.06575227679967029,0.0812807828201361,0.10827069276282646,0.08746305705080638,0.082655247207817,0.0806521059720466,2017,3,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1709,0.08447588724458548,0.0845670268909053,0.06587588289349966,0.06103536853662774,0.06255317304181308,0.08667042161667136,2017,4,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1742,0.12963927912484569,0.11830273432720993,0.05383608081355956,0.0633139245169592,0.057931427781561906,0.10300344521754465,2017,5,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1775,0.10448955021157086,0.09422626353127772,0.05463062423250393,0.05348697367854462,0.05336716919862054,0.09870235541753677,2017,6,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1808,0.12297237950674406,0.10836612245585374,0.05352140107768325,0.05013050051626929,0.055627368349106004,0.08970469056709633,2017,7,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1841,0.10667454536118681,0.09624530290309755,0.05928120201087702,0.053676125183698555,0.05810062313072259,0.08917419142195523,2017,8,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1874,0.1096521523649718,0.1043020129953305,0.06348699243717656,0.06594495598530999,0.0619881945188711,0.08676545242719554,2017,9,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1907,0.10193557053841475,0.1062780063932684,0.07073106654228548,0.08442431074013468,0.07337648300184912,0.07893717086250704,2017,10,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1940,0.03681249122471571,0.047187041309284576,0.10819105175226609,0.10904918756172836,0.09762188853393662,0.07613519453327543,2017,11,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
1973,0.04286070054076176,0.047314999465994906,0.11443584685177009,0.11726336704385287,0.11607966700227974,0.06915174662316917,2017,12,新疆维吾尔自治区,0.5977682427520978,1.0701747721499573
2006,0.030331154766291363,0.04306458014646306,0.13878073239290822,0.13616814111153672,0.13130814310817907,0.06967479780051979,2018,1,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2039,0.027730682729471795,0.0403064609466978,0.12315120113388983,0.11749968573966434,0.12171521969171294,0.07313159683152563,2018,2,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2072,0.04513038170705432,0.059118423955980166,0.08228356717210668,0.08103632940185677,0.08986250027600703,0.08120549571003222,2018,3,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2105,0.15143207278566817,0.1428413252984299,0.059292327216493544,0.0568863414199677,0.06826328118506324,0.08835367862603546,2018,4,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2138,0.16097036367250042,0.1476392540557449,0.052985207334053895,0.053797248752917026,0.061571176963718395,0.09920184106994744,2018,5,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2171,0.09680509188317286,0.08851903722958361,0.05471776666843283,0.054951785251293274,0.05754659641232001,0.0970847189247102,2018,6,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2204,0.10347759992631117,0.09322037937749218,0.06417298534567593,0.058849173103518754,0.058434109545903605,0.09129471477253746,2018,7,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2237,0.09079632840065377,0.08427011253358764,0.06296093903290513,0.0624020921875397,0.05904134047353617,0.08802288697125647,2018,8,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2270,0.13981438422233025,0.12680422349742684,0.07303776385187044,0.07023955074758716,0.06655641243982287,0.08467491796376606,2018,9,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2303,0.08504382659660034,0.08180453566693104,0.08618191233930951,0.09265518725798261,0.07574066862566009,0.08354145686532712,2018,10,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2336,0.033743068261453076,0.04252254329166683,0.10078616545212546,0.10259423804620525,0.09831080818632265,0.07501413316343893,2018,11,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
2369,0.0347250450484923,0.0498891239999959,0.10164943206022868,0.11292022697993069,0.11164974309175404,0.0687997613009031,2018,12,新疆维吾尔自治区,0.5761650918488821,1.0701747721499573
26,0.030839452077338365,0.03310666312347226,0.12942162982082417,0.12297992727150125,0.11341927046125755,0.07320864924335639,2013,1,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
59,0.025309059776889242,0.026604757862877918,0.11364030027431907,0.10479361885092746,0.10257809227930248,0.07488897234234144,2013,2,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
92,0.06306511401009321,0.06365033741732751,0.08031761586455119,0.07782913844766604,0.09554725507512335,0.08146719791093482,2013,3,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
125,0.12348771022527201,0.12219562156498365,0.05808117950661382,0.05672028004029949,0.0722526275926064,0.08954736229753496,2013,4,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
158,0.13425327589229372,0.13170406435920415,0.05262295034989739,0.05375107721207121,0.07066223932872814,0.09699248659915456,2013,5,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
191,0.08068572908352091,0.0798700648307633,0.05352885536734913,0.05802881617727145,0.06211209236354599,0.0994022592462162,2013,6,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
224,0.09093427368628183,0.08994971628152876,0.05172120705024074,0.06263469066327167,0.06624912751953743,0.08771720866276193,2013,7,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
257,0.12995166860566065,0.1284919568847428,0.06036088381251191,0.06885720025764873,0.06730500796101059,0.08648033451138595,2013,8,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
290,0.17401204255800748,0.17157293777369853,0.06509608789837112,0.07214590120572933,0.07151071242269197,0.08374897476539676,2013,9,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
323,0.06873002865301069,0.06948221622653455,0.08741827870058039,0.08580258657095782,0.07795333975131012,0.07900382968633429,2013,10,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
356,0.04842739242964553,0.05084598570111508,0.12438029318201385,0.11091361752354194,0.09427058038126339,0.07714594903449462,2013,11,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
389,0.03030425300198633,0.032525677973751506,0.12341071817272728,0.12554314577911355,0.1061396548636226,0.07039677570008808,2013,12,新疆维吾尔自治区,0.6380866566238952,1.0701747721499573
422,0.028055259638913,0.030424337801820082,0.11875814072716386,0.09956139406469502,0.09116295428603229,0.07326136475798978,2014,1,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
455,0.025046685960095585,0.028191522858509958,0.11055036627776453,0.09258767255176395,0.08630046666608385,0.0702628110216642,2014,2,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
488,0.05073844983035315,0.05627482422541979,0.08860215204508083,0.0765276937636183,0.07935902651726932,0.08229162487022532,2014,3,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
521,0.1775867003258215,0.1724653309703409,0.058833239686640636,0.05388708600185064,0.06810870588147372,0.08544281184171237,2014,4,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
554,0.16907558968991918,0.16272087245033254,0.04636566532965122,0.048591254710905446,0.06558055209590648,0.10369691897956092,2014,5,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
587,0.09939579131017931,0.09455770753381365,0.05664620207829823,0.05303137383431457,0.05277996130016221,0.09908341952121333,2014,6,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
620,0.12525887718969717,0.11798181899020924,0.046810847014821806,0.05435272915486199,0.06487470863258431,0.09009255635172342,2014,7,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
653,0.10939106755141262,0.10425668839367769,0.061957847469197955,0.0604158167721904,0.06711264895754966,0.09023680525206802,2014,8,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
686,0.10259153637874233,0.10015733487585679,0.0584049174080584,0.06991403569218992,0.07474486731779832,0.08292052509262995,2014,9,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
719,0.043522695271642486,0.046273199221466256,0.07075528217044016,0.0884255847213812,0.07683831789708152,0.08069545958428723,2014,10,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
752,0.03413281479086379,0.03901444530546145,0.10702255790123177,0.1074067543225816,0.10164193696324798,0.07338414461635241,2014,11,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
785,0.03520453206235993,0.04768191737309182,0.17529278189165065,0.19529860440964705,0.17149585348481022,0.06863155811057293,2014,12,新疆维吾尔自治区,0.6936052473321327,1.0701747721499573
818,0.03860217089720032,0.045345370672103154,0.14563142603829363,0.13713360710902825,0.1336189769421939,0.06976752909422235,2015,1,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
851,0.03616309488474964,0.05303234507789995,0.15698266932399096,0.1025480084954282,0.10874020479946342,0.07262058720195978,2015,2,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
884,0.06737835702588515,0.09320522661672294,0.0950129485535963,0.07690465048389034,0.08010406871653382,0.08211475090015895,2015,3,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
917,0.11729032612779834,0.11625093463836068,0.06204162123353639,0.06212322797605617,0.06947620628006612,0.08651405362674852,2015,4,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
950,0.1121588386579248,0.10288611852737914,0.05130831682966097,0.04970722436532807,0.06270102413518895,0.09481440532257175,2015,5,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
983,0.06278494230050945,0.06156507318300421,0.051296562879862985,0.05010130721380581,0.054105399196269284,0.10327589717736116,2015,6,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1016,0.15073820401017224,0.13403130942385622,0.05053995514348974,0.0646091277108008,0.056789391588657374,0.09312377463802893,2015,7,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1049,0.16671530965364081,0.1494407099208523,0.058596971252322355,0.06720643460525615,0.06615880507533074,0.08794103279025367,2015,8,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1082,0.06848590121768545,0.0656044270766525,0.06190861262534667,0.0592316615722145,0.06902493153340068,0.0867554567469334,2015,9,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1115,0.09625142769393466,0.09479149250821184,0.06394010880655697,0.08787199774921467,0.07389600788031486,0.07858354889159992,2015,10,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1148,0.04475833753123201,0.04656936803389396,0.09515494615299037,0.11005052838681195,0.10239940344664389,0.07379648204341616,2015,11,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1181,0.03867308999926704,0.037277624321063206,0.10758586116035282,0.1325122243321652,0.12298558040593692,0.07069248156674546,2015,12,新疆维吾尔自治区,0.596059263297656,1.0701747721499573
1188,0.10898117543141977,0.11296217625766222,0.11101770174872065,0.1302548107841988,0.12887731273422068,0.08333210507189417,2016,1,海南省,0.7870879856235553,1.0701747721499573
1221,0.13405323074502717,0.12935664342584097,0.12763199898510436,0.09624157544218849,0.11790295014636379,0.09441143097648694,2016,2,海南省,0.7870879856235553,1.0701747721499573
1254,0.09336087083308518,0.0922697952920658,0.0675309435199794,0.08528226911482445,0.08484386486494448,0.09784296938739565,2016,3,海南省,0.7870879856235553,1.0701747721499573
1287,0.05147133236021018,0.051565413849137424,0.02796640121272108,0.07026290805431486,0.06741096462474194,0.07373640034289504,2016,4,海南省,0.7870879856235553,1.0701747721499573
1320,0.06764305792803951,0.06964621226692046,0.05824164137561944,0.06639658047927616,0.0705433661554121,0.08248793801062225,2016,5,海南省,0.7870879856235553,1.0701747721499573
1353,0.02634659914288401,0.028780884923900636,0.023246667751253967,0.06618910567942161,0.05464557898582488,0.06823246749907884,2016,6,海南省,0.7870879856235553,1.0701747721499573
1386,0.03034328885384771,0.03340102699257479,0.025875785377058983,0.05797052285618677,0.05202108370786827,0.06436786377937544,2016,7,海南省,0.7870879856235553,1.0701747721499573
1419,0.05927225963842056,0.06080313273369671,0.05795990588979908,0.07700446251306224,0.061055691358906185,0.07258992307678902,2016,8,海南省,0.7870879856235553,1.0701747721499573
1452,0.09210480125402107,0.0873898235108741,0.09223343851303159,0.07525398371927827,0.07159932928985267,0.08323989810853599,2016,9,海南省,0.7870879856235553,1.0701747721499573
1485,0.10302793198277162,0.09924536648352023,0.1205835612830881,0.07714803162808045,0.08290508122137731,0.08799760752517315,2016,10,海南省,0.7870879856235553,1.0701747721499573
1518,0.09004472945728208,0.09362865733482849,0.11906604745311872,0.08797796031103751,0.09034337115685896,0.08549010196243144,2016,11,海南省,0.7870879856235553,1.0701747721499573
1551,0.14335072237299104,0.14095086692897815,0.16864590689050468,0.11001778941813035,0.11785140575362879,0.10627129425932219,2016,12,海南省,0.7870879856235553,1.0701747721499573
1584,0.11417522105115636,0.11836031485069372,0.10535289513407596,0.0932024378983599,0.10979343838926735,0.09466426312900005,2017,1,海南省,0.7991458013589944,1.0701747721499573
1617,0.11345332727312632,0.11274298705962316,0.10274472342132966,0.08937585349335919,0.10363989847757703,0.09337734714539075,2017,2,海南省,0.7991458013589944,1.0701747721499573
1650,0.10595407448187655,0.10572026161450701,0.06055861326294651,0.07663434017018948,0.08726974576626005,0.0951231564150807,2017,3,海南省,0.7991458013589944,1.0701747721499573
1683,0.08375104426358324,0.08680463285990805,0.069994928153144,0.07983680342570332,0.08021922643436952,0.09101045088475268,2017,4,海南省,0.7991458013589944,1.0701747721499573
1716,0.0798861149677562,0.07963846329787864,0.06548069999620876,0.06954173533673046,0.07228936975052613,0.08608020787492092,2017,5,海南省,0.7991458013589944,1.0701747721499573
1749,0.028372744756176654,0.03174701782326187,0.027919834494074713,0.06222343994705436,0.05817205405806765,0.06555086826808641,2017,6,海南省,0.7991458013589944,1.0701747721499573
1782,0.034348305133179546,0.03603840781559577,0.0340618027023738,0.07006245452021391,0.0600900988183853,0.0601883075685057,2017,7,海南省,0.7991458013589944,1.0701747721499573
1815,0.029405252499146998,0.031607969867002796,0.030445657934331904,0.0660324454462329,0.05763626590713555,0.06026014775934508,2017,8,海南省,0.7991458013589944,1.0701747721499573
1848,0.04950117488021522,0.048746419351279296,0.04280275791491813,0.07437468304679033,0.06239858762346643,0.060005826169354834,2017,9,海南省,0.7991458013589944,1.0701747721499573
1881,0.10957837402226006,0.10167885238628159,0.12996607568451646,0.08662638674929815,0.09634977759547465,0.10009378065769821,2017,10,海南省,0.7991458013589944,1.0701747721499573
1914,0.10835782345826583,0.10827777703796601,0.14611000204622812,0.11128253760019682,0.10166616370093344,0.09219754711838925,2017,11,海南省,0.7991458013589944,1.0701747721499573
1947,0.14321654321325683,0.13863689603600213,0.18456200925585192,0.12080688236587132,0.1104753734785369,0.10144809700947534,2017,12,海南省,0.7991458013589944,1.0701747721499573
1980,0.09594176446023933,0.10190291859835623,0.09093616556112923,0.10484286637546074,0.10354797561191537,0.08500967100824301,2018,1,海南省,0.6961255920667445,1.0701747721499573
2013,0.14621469877714097,0.13193355454594113,0.11303296242333462,0.0938114888088928,0.10603365341505155,0.09045928235199725,2018,2,海南省,0.6961255920667445,1.0701747721499573
2046,0.0819573627835966,0.0814982211762271,0.06013816983889815,0.06681275118080321,0.07802275820765994,0.09504895207902084,2018,3,海南省,0.6961255920667445,1.0701747721499573
